1.674812419178164791e-06,1.759155490605314398e+00,2.389600721004371042e+00
1.689946552108388031e-06,1.799367551976076118e+00,2.375002476866169943e+00
1.701061047051579383e-06,1.835677388930708309e+00,2.354355582035060124e+00
1.708714764902763297e-06,1.868522620678901625e+00,2.328854566541883386e+00
1.713941355375037389e-06,1.898899055507029310e+00,2.299201235838750801e+00
1.717270455563038610e-06,1.927296338491227834e+00,2.266154215365137503e+00
1.718269261101678800e-06,1.953140599063496019e+00,2.231696615391877803e+00
1.718403093037704433e-06,1.978017948697705863e+00,2.194755582035060826e+00
1.717224558265629728e-06,2.001369629078077139e+00,2.156927973985860447e+00
1.715689366355398199e-06,2.024266590416339717e+00,2.117119188564513532e+00
1.712887361256609415e-06,2.045606488868649375e+00,2.077845184438251724e+00
1.709758030516781080e-06,2.066470137622316017e+00,2.037671816151557014e+00
1.706758490327096060e-06,2.087402470153954415e+00,1.995866118544364909e+00
1.702989972113804047e-06,2.107296943994489968e+00,1.954999937486515016e+00
1.698913314094624554e-06,2.126697242049258030e+00,1.914330763214183051e+00
1.694973872720785393e-06,2.146153968116565558e+00,1.872976389729626101e+00
1.690731091471477795e-06,2.165108879733080194e+00,1.832380580645030621e+00
1.686622865640729723e-06,2.184115941034963981e+00,1.791600338519245161e+00
1.682644346993533569e-06,2.203174612645687258e+00,1.750867965895541278e+00
1.678790897623942718e-06,2.222284353604659035e+00,1.710415219680535337e+00
1.675058077421667961e-06,2.241444621389628633e+00,1.670470669481818993e+00
1.671859484457706136e-06,2.261220022159957654e+00,1.630117038040920896e+00
1.668766550568240535e-06,2.281047802839962113e+00,1.590771721252031590e+00
1.665775541150623742e-06,2.300927366255546946e+00,1.552656295485703719e+00
1.663699160556955263e-06,2.321997389612830975e+00,1.513928955637499740e+00
1.661705228974335881e-06,2.343123919751291417e+00,1.477029971195377156e+00
1.660997019628819204e-06,2.366024531586784718e+00,1.439424472600459470e+00
1.660746918946052775e-06,2.389563912075940877e+00,1.403560931037388215e+00
1.662133460579534198e-06,2.415474525669846440e+00,1.367542335390529384e+00
1.664334308678441453e-06,2.442620136457851032e+00,1.333845784634862364e+00
1.668897515656960455e-06,2.473330131054655379e+00,1.300798764161248400e+00
1.676166812070595150e-06,2.508220841322907901e+00,1.269751874234197553e+00
1.688029217153464345e-06,2.550259968490920848e+00,1.241154176179905200e+00
1.706725531963375118e-06,2.603063400907107194e+00,1.217545370132800286e+00
1.739088453788737748e-06,2.677445533335420347e+00,1.202569535761081054e+00
1.791547524714743490e-06,2.783987520265992277e+00,1.199932034104458811e+00
1.837889743512930300e-06,2.882445784748895790e+00,1.191671816151556484e+00
1.864705118025203517e-06,2.951331841351773289e+00,1.169532464213189238e+00
1.880586488198778250e-06,3.003526621392461404e+00,1.139543019453431061e+00
1.890244183411002406e-06,3.046148900276686611e+00,1.105397185821143768e+00
1.896419914826541727e-06,3.083387775184057489e+00,1.068165781897530309e+00
1.899926276684044364e-06,3.116425835205545614e+00,1.029402584274504484e+00
1.901557243282991954e-06,3.146461625329961098e+00,9.896638520278909779e-01
1.901718685199106800e-06,3.174091618136708703e+00,9.495560730609278188e-01
1.901171266261395066e-06,3.200532923489941339e+00,9.082446426344792378e-01
1.899929258814795352e-06,3.225779173373896747e+00,8.663988970320302130e-01
1.898006778044275364e-06,3.249824555027803985e+00,8.246339728871161512e-01
1.895417769326555204e-06,3.272663774303421480e+00,7.834978290442854432e-01
1.892885565342566127e-06,3.295527386774730338e+00,7.411483987570985921e-01
1.890056087880787176e-06,3.317796298286503021e+00,6.990375842398541817e-01
1.886935144619592631e-06,3.339467954059527788e+00,6.574909741049528300e-01
1.883875636697222257e-06,3.361159409169807155e+00,6.155978318287425033e-01
1.880875725031900103e-06,3.382870009156156321e+00,5.736105066449993517e-01
1.877591365598857953e-06,3.403978590550891248e+00,5.329730580108240634e-01
1.874707781236677927e-06,3.425725010884066002e+00,4.915407113532896943e-01
1.872216044266134379e-06,3.448110124657174147e+00,4.496056426531053196e-01
1.869772358562198184e-06,3.470512723187394677e+00,4.086185833734352624e-01
1.867708003052682957e-06,3.493554537996013565e+00,3.677412859453630389e-01
1.866014627306081517e-06,3.517236203869936517e+00,3.273384704451487437e-01
1.865012299192495620e-06,3.542181633379545946e+00,2.868106189451057886e-01
1.865012355496443855e-06,3.569016450094963044e+00,2.458245446905143461e-01
1.865993902814434370e-06,3.597743640072923910e+00,2.052444179649387801e-01
1.868579830545819653e-06,3.629615498226799630e+00,1.645163198944691318e-01
1.873376465736109535e-06,3.665887760276790086e+00,1.239566783705340902e-01
1.881926525084729035e-06,3.709696891292074916e+00,8.340488299043567755e-02
1.898571831957235862e-06,3.769826083699746810e+00,4.250510524258484940e-02
1.990585563575448652e-06,3.981171127410548127e+00,9.138251698270413725e-06
1.356133550355802936e-02,3.770051269989953515e-06,5.687093304256916504e+00
1.222703792898197257e-02,2.445407585796394515e-02,5.062638000043108377e+00
1.188846616919407573e-02,4.755386467677633067e-02,4.878362063241233670e+00
1.181521711479963793e-02,7.089130268879784147e-02,4.812779063769624166e+00
1.189148904097587882e-02,9.513191232780698892e-02,4.800123217942692477e+00
1.196957319772358128e-02,1.196957319772356948e-01,4.798389498445748913e+00
1.202217891052333523e-02,1.442661469262800367e-01,4.781260661519564081e+00
1.201072776581904068e-02,1.681501887214666424e-01,4.739543019453431150e+00
1.194313563593432485e-02,1.910901701749493364e-01,4.675397185821143609e+00
1.182226645493238311e-02,2.128007961887831978e-01,4.596439068962611785e+00
1.168752236202361128e-02,2.337504472404718925e-01,4.507251402693645659e+00
1.153307449708525223e-02,2.537276389358750217e-01,4.414753633392271226e+00
1.137877806645415033e-02,2.730906735948992470e-01,4.321357993932544161e+00
1.122754327838371320e-02,2.919161252379765537e-01,4.229984583498728412e+00
1.108978041684390882e-02,3.105138516716292041e-01,4.141315977408130955e+00
1.095438012124472747e-02,3.286314036373409464e-01,4.058851601242901452e+00
1.083216481641931760e-02,3.466292741254172749e-01,3.981943473100494568e+00
1.073293461187902788e-02,3.649197768038874301e-01,3.909847979936047047e+00
1.064060514124778867e-02,3.830617850849199479e-01,3.845824544690514379e+00
1.057160937889550269e-02,4.017211563980289113e-01,3.787915039567995024e+00
1.052306078763165682e-02,4.209224315052652043e-01,3.737235801790238732e+00
1.049258187510315743e-02,4.406884387543333892e-01,3.694602814178856054e+00
1.048387021181474907e-02,4.612902893198496668e-01,3.660034305264455057e+00
1.050048644304479341e-02,4.830223763800602921e-01,3.633610382010461493e+00
1.054590450838803310e-02,5.062034164026240068e-01,3.615306695743083498e+00
1.060743428386477609e-02,5.303717141932372536e-01,3.604949286332139735e+00
1.069451617306234337e-02,5.561148409992411334e-01,3.600670020283100570e+00
1.078484319903333898e-02,5.823815327478025772e-01,3.600000063164969788e+00
1.088316371168830503e-02,6.094571678545459559e-01,3.599477184363323090e+00
1.097368018171617117e-02,6.364734505395387432e-01,3.595703990404726991e+00
1.104144411634903032e-02,6.624866469809439495e-01,3.586411042749273026e+00
1.109705314763500920e-02,6.880172951533704007e-01,3.570083119778767689e+00
1.112618794774815692e-02,7.120760286558813767e-01,3.547267852713754444e+00
1.113938162848716884e-02,7.351991874801523386e-01,3.518127507619001726e+00
1.113714049488507586e-02,7.573255536521845688e-01,3.483650230980531504e+00
1.111996850986068062e-02,7.783977956902510265e-01,3.445116338000962397e+00
1.108836647553774861e-02,7.983623862387215775e-01,3.403928976719798882e+00
1.105186134034558815e-02,8.178377391855757850e-01,3.359666055987834632e+00
1.101052826090879663e-02,8.368001478290684192e-01,3.313189381054893801e+00
1.096006707011751638e-02,8.548852314691673948e-01,3.266398897032030568e+00
1.090938961996920295e-02,8.727511695975332939e-01,3.218056526899505165e+00
1.085413763088096881e-02,8.900392857322401152e-01,3.169882961959078926e+00
1.079859265126401936e-02,9.070817827061791183e-01,3.121357993932544872e+00
1.074266754481283809e-02,9.238694088539017857e-01,3.072976389729626501e+00
1.068628590173174679e-02,9.403931593523903176e-01,3.025190861748300541e+00
1.063339601270469129e-02,9.570056411434189059e-01,2.977206768355788569e+00
1.057981475568352432e-02,9.733429575228804698e-01,2.930592248402398958e+00
1.052940386005532698e-02,9.897639628451969651e-01,2.884496598956245883e+00
1.048196986602901309e-02,1.006269107138784147e+00,2.839260093586011280e+00
1.043352543914101253e-02,1.022485493035816484e+00,2.796322200500426014e+00
1.039533225537669914e-02,1.039533225537668804e+00,2.752656295485703453e+00
1.035581109617136897e-02,1.056292731809473251e+00,2.711885777060717206e+00
1.032230213642309699e-02,1.073519422188004224e+00,2.672194994684322644e+00
1.029454781074109516e-02,1.091222067938565798e+00,2.634001694279419326e+00
1.027590118823531150e-02,1.109797328329420685e+00,2.596896272530305971e+00
1.026247276827055126e-02,1.128872004509764659e+00,2.562265941713485429e+00
1.025757975163274840e-02,1.148848932182872984e+00,2.529839507664068954e+00
1.026093206293816722e-02,1.169746255174943128e+00,2.500226086554428573e+00
1.027916995565371361e-02,1.192383714855834276e+00,2.473029253885616008e+00
1.031187024324088999e-02,1.216800688702425637e+00,2.449296272530306240e+00
1.036205207347829470e-02,1.243446248817396960e+00,2.429643926939071275e+00
1.043605755436178596e-02,1.273199021632131611e+00,2.414603740851770208e+00
1.053340068622378618e-02,1.306141685091753768e+00,2.405035256032206803e+00
1.065366700285537600e-02,1.342362042359775298e+00,2.400740711353289480e+00
1.079650365932907120e-02,1.381952468394123779e+00,2.400000007895667586e+00
1.094170535527735910e-02,1.422421696186049411e+00,2.399329979716898542e+00
1.106940390493040341e-02,1.461161315450798082e+00,2.394964743967793019e+00
1.117653362083266197e-02,1.497655505191563652e+00,2.384693304256916946e+00
1.125687265932451622e-02,1.530934681668143060e+00,2.368412067683466571e+00
1.131413389900461607e-02,1.561350478062636826e+00,2.346877290283159390e+00
1.135198566364084387e-02,1.589277992909710280e+00,2.321142022492149515e+00
1.137402788498148576e-02,1.615111959667373975e+00,2.292182161811492591e+00
1.138694073943635234e-02,1.639719466478841259e+00,2.260018574605758612e+00
1.138778431128339638e-02,1.662616509447365942e+00,2.226318542545411283e+00
1.137995187051824703e-02,1.684232876836694537e+00,2.191367954072769297e+00
1.136673135063356530e-02,1.705009702595033483e+00,2.155094560413451710e+00
1.134824356384863536e-02,1.724933021704987857e+00,2.118098000086002575e+00
1.132764106421252359e-02,1.744456723888720751e+00,2.079909553846285952e+00
1.130195608187451253e-02,1.763105148772428521e+00,2.041981954815324407e+00
1.127428606747219418e-02,1.781337198660600807e+00,2.003677799499575585e+00
1.124762327886486522e-02,1.799619724618381156e+00,1.964174558076846377e+00
1.121606919357995627e-02,1.817003209359969729e+00,1.926031014908584638e+00
1.118554528771646683e-02,1.834429427185520378e+00,1.887217064027105096e+00
1.115601314314423019e-02,1.851898181761934215e+00,1.847936884386540024e+00
1.112458038449093585e-02,1.868929504594482482e+00,1.809599494692213817e+00
1.109411515505366076e-02,1.885999576359115748e+00,1.771213639863489231e+00
1.106458265764838703e-02,1.903108217115529799e+00,1.732973058010824463e+00
1.103594963049874672e-02,1.920255235706784802e+00,1.695070020283100831e+00
1.100818426297322551e-02,1.937440430283303261e+00,1.657693389320087807e+00
1.098125611682784428e-02,1.954663588795362061e+00,1.621026712123926128e+00
1.095785529263596653e-02,1.972413952674455739e+00,1.584144365574426505e+00
1.093519219767891820e-02,1.990204979977562294e+00,1.548387998254902698e+00
1.091591874631690426e-02,2.008529049322302473e+00,1.512906695743083674e+00
1.089994969876054501e-02,2.027390643969479544e+00,1.478001427412207747e+00
1.088984156807196353e-02,2.047290214797517827e+00,1.443072026014138531e+00
1.088283994713369444e-02,2.067739589955401414e+00,1.409483241666452003e+00
1.088407344935746375e-02,2.089742102276630042e+00,1.376013429858124359e+00
1.089078140623363916e-02,2.112811592809290318e+00,1.344155748660272209e+00
1.090798124908941638e-02,2.137964324821522322e+00,1.313260247840611239e+00
1.094056840132479405e-02,2.166232543462298654e+00,1.283404882990435425e+00
1.099079673912866512e-02,2.198159347825749954e+00,1.255906248061807728e+00
1.107098922263412104e-02,2.236339822972114089e+00,1.231305439586548145e+00
1.120081960317507140e-02,2.284967199047718722e+00,1.211698737250102687e+00
1.142487803425785466e-02,2.353524875057116716e+00,1.200982101414991732e+00
1.175005615010269247e-02,2.444011679221327782e+00,1.199647633703397887e+00
1.200537871705765862e-02,2.521129530582109979e+00,1.190412551265281449e+00
1.215869560752204197e-02,2.577643468794689419e+00,1.169532464213189238e+00
1.225092875181580006e-02,2.621698752888578898e+00,1.142052108633207386e+00
1.230769844001049565e-02,2.658462863042230229e+00,1.110832559161241795e+00
1.234188088784084550e-02,2.690530033549324962e+00,1.077329954013220181e+00
1.236120017046052691e-02,2.719464037501280185e+00,1.042185442071436707e+00
1.236835992670232316e-02,2.745775903727899259e+00,1.006394226514986556e+00
1.236840179767060253e-02,2.770522002678244888e+00,9.695808435594732710e-01
1.236146589986761475e-02,2.793691293370091255e+00,9.326024768661690389e-01
1.235242684090557749e-02,2.816353319726501603e+00,8.942113378715214056e-01
1.233662098810160181e-02,2.837422827263361036e+00,8.569205110995460339e-01
1.231885443959447428e-02,2.857974229985891679e+00,8.191554084617296283e-01
1.229916400193554506e-02,2.878004376452920177e+00,7.812373120326612241e-01
1.227988793345188151e-02,2.898053552294644231e+00,7.423066106799113273e-01
1.225644174041404591e-02,2.917033134218517176e+00,7.049299797168990800e-01
1.223344879236553870e-02,2.936027710167732785e+00,6.670269419891746709e-01
1.221089630637931835e-02,2.955036906143822417e+00,6.287863601365102362e-01
1.218877190419937091e-02,2.974060344624644081e+00,5.904005053077853171e-01
1.216484008081014298e-02,2.992550659879321451e+00,5.532585015787632177e-01
1.214355139576964691e-02,3.011600746150885133e+00,5.151523662966012163e-01
1.212046240309437237e-02,3.030115600773625850e+00,4.786420060674544952e-01
1.209996369666242917e-02,3.049190851558891691e+00,4.415537757189376689e-01
1.208200031557982689e-02,3.068828080157288696e+00,4.041338814556353909e-01
1.206651874474692215e-02,3.089028798655205410e+00,3.666564305212987041e-01
1.205133146754791378e-02,3.109243518627329284e+00,3.304640780546618251e-01
1.204067235816768874e-02,3.130574813123624178e+00,2.937432589763764867e-01
1.203444975671945014e-02,3.153025836260498593e+00,2.569772748990965527e-01
1.203257426259882884e-02,3.176599605326111853e+00,2.207035224228987014e-01
1.203911965019149356e-02,3.202405826950992296e+00,1.839032712572069572e-01
1.205392118054461094e-02,3.230450876385933423e+00,1.476854513918054446e-01
1.208298114868440812e-02,3.262404910144764969e+00,1.114291477360236926e-01
1.213623552966363803e-02,3.301056064068485174e+00,7.494256757904241284e-02
1.223961207949799193e-02,3.353653709782377756e+00,3.821319772399322384e-02
1.280998049024752519e-02,3.535554615308289961e+00,9.138251698270413725e-06
2.586351412289913942e-02,3.595028463080584076e-06,5.362829388597922353e+00
2.377693233838815839e-02,2.377693233838815146e-02,4.878362063241233670e+00
2.362017994391858375e-02,4.724035988783716750e-02,4.806243399423903995e+00
2.377656041641659779e-02,7.132968124924973785e-02,4.799978342625106364e+00
2.390376324239546629e-02,9.561505296958190681e-02,4.790802493872206469e+00
2.390356800883884289e-02,1.195178400441941763e-01,4.752915645647435738e+00
2.375446556767205064e-02,1.425267934060323316e-01,4.686125616306300756e+00
2.349311734985420549e-02,1.644518214489791852e-01,4.599785293275100884e+00
2.316601376117044531e-02,1.853281100893634792e-01,4.503264264659867067e+00
2.283632195148313851e-02,2.055268975633481598e-01,4.401450713667860448e+00
2.248600230562226507e-02,2.248600230562224078e-01,4.301396040300867973e+00
2.214781625779983776e-02,2.436259788357979517e-01,4.204799936835030394e+00
2.183804549755960500e-02,2.620565459707153155e-01,4.112782935972895793e+00
2.155913302491493239e-02,2.802687293238940724e-01,4.026701840274978572e+00
2.131471164267708523e-02,2.984059629974793459e-01,3.947323893366028624e+00
2.109655980085074073e-02,3.164483970127611179e-01,3.876059997096104937e+00
2.092268992587631785e-02,3.347630388140213076e-01,3.812047082281531996e+00
2.079794816728541482e-02,3.535651188438513892e-01,3.755613627949454525e+00
2.070429540226493420e-02,3.726773172407693013e-01,3.708415010766746178e+00
2.067103408898425185e-02,3.927496476907015865e-01,3.669291024785804378e+00
2.068126384716480887e-02,4.136252769432956500e-01,3.639503522422899540e+00
2.074159282743287536e-02,4.355734493760897719e-01,3.618739338480436274e+00
2.085855090894902716e-02,4.588881199968776192e-01,3.606343473100494634e+00
2.100733688109641603e-02,4.831687482652169963e-01,3.601042006067454615e+00
2.119588502615870132e-02,5.087012406278081933e-01,3.600002707957514758e+00
2.138119664363429331e-02,5.345299160908573155e-01,3.599617064027103908e+00
2.155279787582468909e-02,5.603727447714420551e-01,3.596154797043548790e+00
2.169099018109633611e-02,5.856567348896007941e-01,3.586900841198455758e+00
2.178694747796432185e-02,6.100345293830005122e-01,3.570627447641224972e+00
2.184199694233877193e-02,6.334179113278258777e-01,3.547267852713754444e+00
2.185747605808814956e-02,6.557242817426427450e-01,3.517618574605758219e+00
2.184399641390835992e-02,6.771638888311583004e-01,3.482401235838751496e+00
2.180246125540267338e-02,6.976787601728837718e-01,3.442920922775844161e+00
2.173377290241788884e-02,7.172145057797916223e-01,3.400617512887765592e+00
2.164766708748915372e-02,7.360206809746321355e-01,3.356012067683467492e+00
2.155331229378121619e-02,7.543659302823432222e-01,3.309236456965004791e+00
2.145077362929136491e-02,7.722278506544882903e-01,3.261145473409159834e+00
2.134013438490580880e-02,7.895849722415145822e-01,3.212546546505681722e+00
2.122979695910601552e-02,8.067322844460281805e-01,3.163030464238918427e+00
2.111131949856603560e-02,8.233414604440735252e-01,3.114330763214184117e+00
2.099289200291087551e-02,8.397156801164329387e-01,3.065836039404970847e+00
2.088224375022924156e-02,8.561719937594001184e-01,3.016797292042484813e+00
2.076318652485202934e-02,8.720538340437867797e-01,2.970015416501271321e+00
2.065905669590939117e-02,8.883394379241051908e-01,2.922270479457329095e+00
2.055384118278991493e-02,9.043690120427576584e-01,2.876304285654511350e+00
2.044742819496178643e-02,9.201342687732785297e-01,2.832397965123591099e+00
2.035455599687216455e-02,9.363095758561191806e-01,2.788558529408064146e+00
2.026724652634357207e-02,9.525605867381483627e-01,2.746260985423366385e+00
2.019240232248528319e-02,9.692353114792904289e-01,2.704777247504361437e+00
2.012230686093702953e-02,9.859930361859142733e-01,2.665489135559854450e+00
2.007081842882979875e-02,1.003540921441486988e+00,2.626862955230215846e+00
2.002322768418954291e-02,1.021184611893668270e+00,2.591156316401048709e+00
1.999313998518460755e-02,1.039643279229598427e+00,2.557079077224155395e+00
1.998676029795503489e-02,1.059298295791619271e+00,2.524602814178856125e+00
1.999652208970829209e-02,1.079812192844251895e+00,2.495156678370533676e+00
2.002861078810374423e-02,1.101573593345708701e+00,2.468832008210022355e+00
2.008902265736013312e-02,1.124985268812169092e+00,2.446001811907390078e+00
2.019021616880423836e-02,1.150842321621842412e+00,2.427000682442673529e+00
2.032466026174556406e-02,1.178830295181244381e+00,2.413099158801544242e+00
2.051775047536122734e-02,1.210547278046314457e+00,2.404218583373435081e+00
2.075545153561476897e-02,1.245327092136890190e+00,2.400503730192897311e+00
2.102412758412288557e-02,1.282471782631493973e+00,2.399999494692213631e+00
2.129754647117120328e-02,1.320447881212614361e+00,2.399103401043753081e+00
2.153710522056504276e-02,1.356837628895597891e+00,2.394241470591935261e+00
2.173049077542907326e-02,1.390751409627459356e+00,2.383598553235539264e+00
2.187843383932041100e-02,1.422098199555834386e+00,2.366975527399540535e+00
2.197546184751163201e-02,1.450380481935765964e+00,2.345694990287002124e+00
2.204134093923981741e-02,1.476769842929068544e+00,2.320144622292541481e+00
2.208292571619955430e-02,1.501638948701568443e+00,2.290985931710274315e+00
2.209460299613287895e-02,1.524527606733164564e+00,2.260018574605758612e+00
2.209534096691619792e-02,1.546673867684140502e+00,2.226318542545411283e+00
2.207329500624544139e-02,1.567203945443425006e+00,2.192217436766356720e+00
2.204697156530651889e-02,1.587381952702076715e+00,2.156012067683466427e+00
2.200457512647319494e-02,1.606333984232542811e+00,2.120051228480539951e+00
2.195825561852298574e-02,1.624910915770705344e+00,2.082996259148228724e+00
2.190808315552833854e-02,1.643106236664632069e+00,2.045202493872206428e+00
2.185412716326171068e-02,1.660913664407889678e+00,2.007011066897915086e+00
2.179645635393519590e-02,1.678327139253014799e+00,1.968742907724250646e+00
2.173513870378985385e-02,1.695340818895610946e+00,1.930694177303647230e+00
2.167024143336883715e-02,1.711949073236136210e+00,1.893133040125656086e+00
2.160741458824674485e-02,1.728593167059733648e+00,1.855104033482066761e+00
2.154658114562314764e-02,1.745273072795473279e+00,1.816797292042485523e+00
2.148217733433551574e-02,1.761538541415513803e+00,1.779604848245155191e+00
2.141971433185142076e-02,1.777836289543661907e+00,1.742509025895048413e+00
2.135912253815572606e-02,1.794166293205083917e+00,1.705685113518124796e+00
2.130033544539742044e-02,1.810528512858782690e+00,1.669305822696351749e+00
2.124860201484700395e-02,1.827379773276837760e+00,1.632397965123590700e+00
2.119846450758814532e-02,1.844266412160168622e+00,1.596322200500424060e+00
2.114986699346197221e-02,1.861188295424647032e+00,1.561248939724873219e+00
2.110794511898155673e-02,1.878607115589362220e+00,1.526299158801544875e+00
2.107252926575423069e-02,1.896527633917874267e+00,1.491755357365520229e+00
2.104345703816268634e-02,1.914954590472800700e+00,1.457916859548152200e+00
2.102564817652130547e-02,1.934359632239952553e+00,1.424213197723992685e+00
2.101380611000083082e-02,1.954283968230077217e+00,1.391971043760070303e+00
2.101780038359319508e-02,1.975673236057752691e+00,1.360032008210022347e+00
2.103232253760608378e-02,1.998070641072581033e+00,1.329839507664069220e+00
2.107197183668248555e-02,2.022909296321516504e+00,1.300226086554428395e+00
2.114117559981203154e-02,2.050694033181759579e+00,1.272083661999037218e+00
2.125405715739908663e-02,2.082897601425104828e+00,1.246001811907390122e+00
2.142935631813095224e-02,2.121506275494958071e+00,1.223559003945230872e+00
2.171465038547106333e-02,2.171465038547103710e+00,1.206966027112883921e+00
2.220069593986694761e-02,2.242270289926555638e+00,1.200138589474537776e+00
2.280412004574622689e-02,2.326020244666101355e+00,1.198547123738154419e+00
2.322471863294031311e-02,2.392146019192833428e+00,1.186245184438252664e+00
2.347342868706476030e-02,2.441236583454740039e+00,1.164287670935138408e+00
2.362415976771531714e-02,2.480536775610127531e+00,1.136969073608042446e+00
2.371647278661141028e-02,2.513946115380831792e+00,1.106499277248315316e+00
2.377498705875086271e-02,2.543923615286352469e+00,1.073447505450127126e+00
2.380032940546071216e-02,2.570435575789773441e+00,1.039967991789977120e+00
